NPLV,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19
510543,-0.120779164,0.04607319,0.03273604,-0.08000199,0.06005257,-0.03615225,0.038928166,0.3620693,-0.1781515,0.12876654,0.122588605,-0.065006346,-0.01801986,-0.08515357,0.11604705,0.033976313,0.432152,-0.04578917,-0.27993074,-0.032388147
510544,-0.121422134,0.042298645,0.027068056,-0.08533087,0.07795268,-0.02378693,0.031375095,0.36443973,-0.19269562,0.14193621,0.11378109,-0.08457799,-0.012786521,-0.064471245,0.066250496,0.028925851,0.4476116,-0.06995605,-0.3291511,0.04113996
510546,-0.10799313,0.030834617,0.030815095,-0.08923767,0.08541588,-0.041240454,0.01820748,0.36643988,-0.1813623,0.13984211,0.14009023,-0.05799409,-0.030335365,-0.08248747,0.078130476,0.051617008,0.44958425,-0.06172822,-0.2989767,0.004375637
510547,-0.124741375,0.043915946,0.034780864,-0.092882216,0.08946984,-0.023310438,0.038688302,0.36310983,-0.17629887,0.15207148,0.12086719,-0.08379882,-0.028434755,-0.068725675,0.073973335,0.033708017,0.43353263,-0.048598908,-0.28560224,0.008981422
510548,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510549,-0.12402621,0.03828711,0.040813416,-0.093485296,0.080923505,-0.026485939,0.049016494,0.36270872,-0.18475074,0.14378585,0.13551117,-0.08359896,-0.028419958,-0.0811697,0.077725105,0.035222024,0.44044375,-0.050028842,-0.28807768,-0.0025897718
510550,-0.1294543,0.03652846,0.021679368,-0.093704425,0.09716881,-0.031750076,0.042941276,0.3675413,-0.18098618,0.14637521,0.12008349,-0.08735662,-0.016017161,-0.07053732,0.072418384,0.02802177,0.43921334,-0.048257817,-0.28588066,0.0030101542
510551,-0.1425775,0.04035018,0.0006924081,-0.10106142,0.10313042,-0.038960576,0.031946175,0.33560523,-0.15535185,0.14728063,0.106685944,-0.08076026,-0.0036867047,-0.075209856,0.103486724,0.04366298,0.45789358,-0.035949055,-0.2657498,-0.026800467
510552,-0.12725057,0.050314456,0.023569977,-0.09973974,0.10890192,-0.024985874,0.024473568,0.35911682,-0.17071989,0.15177017,0.11154694,-0.07700839,-0.02020398,-0.06396687,0.06632803,0.030468695,0.4313704,-0.04838697,-0.2840503,0.009774388
510553,-0.12214263,0.03880913,0.04659662,-0.08435487,0.076692976,-0.039831225,0.06825899,0.36477378,-0.18827209,0.12755667,0.1405018,-0.096039176,-0.017274147,-0.07195722,0.08985149,0.035453014,0.43005642,-0.03971364,-0.2850879,-0.017939733
510554,-0.12037617,0.018346474,0.020719424,-0.0793126,0.064875886,-0.045024425,0.072680704,0.33981866,-0.17376254,0.114895195,0.14482138,-0.08962171,-0.010309571,-0.08715506,0.10967239,0.0502226,0.4465315,-0.02054672,-0.2589088,-0.041588157
510555,-0.14295582,0.027617767,0.02570995,-0.08863732,0.06435329,-0.059331793,0.093062304,0.349103,-0.17860456,0.1139762,0.13897324,-0.10437656,0.007690982,-0.086415805,0.14482845,0.049231537,0.46289182,-0.027587427,-0.26789063,-0.0678286
510558,-0.1453621,0.045684878,-0.005359066,-0.10047391,0.11080234,-0.028902963,0.021698441,0.33885667,-0.1555173,0.15496075,0.09363174,-0.07859713,-0.00538916,-0.07274292,0.09329113,0.039248675,0.46117726,-0.04537983,-0.27215517,-0.014933884
510560,-0.13784684,0.05317533,0.038671456,-0.104791924,0.10179591,-0.022867704,0.039729826,0.3861911,-0.18314175,0.16062796,0.1217688,-0.07586176,-0.03271098,-0.07802227,0.07206341,0.025114482,0.444144,-0.058186017,-0.2886924,-0.0005862796
510561,-0.12626122,0.04134868,0.04108674,-0.079311535,0.086801544,-0.024655296,0.06030956,0.37006423,-0.1927386,0.13977188,0.13535099,-0.09134279,-0.022283567,-0.076451585,0.07705154,0.03552606,0.4490485,-0.05113357,-0.29507098,-0.0064472402
510563,-0.11659108,0.038693175,0.030472815,-0.09633308,0.10313522,-0.031304803,0.043647975,0.37084344,-0.18648268,0.1345794,0.11652363,-0.076486215,0.0041757715,-0.06106329,0.07089471,0.034225572,0.41858608,-0.0581599,-0.29151544,0.003328373
510564,-0.110028885,0.027140146,0.063318685,-0.07318409,0.09201437,-0.059133954,0.08695368,0.3842525,-0.1892088,0.10832284,0.1661004,-0.07457144,0.012134839,-0.08334018,0.0877787,0.039303154,0.39846924,-0.058998555,-0.283127,-0.040348873
510565,-0.118566014,0.03455674,0.052564085,-0.087685764,0.07838409,-0.045120776,0.07076203,0.37229496,-0.1864247,0.1203038,0.15876827,-0.07736426,-0.024872715,-0.088079125,0.094391674,0.040511813,0.4253945,-0.030444667,-0.26685652,-0.041470125
510566,-0.12313638,0.040815942,0.041381575,-0.08885289,0.0805468,-0.034194756,0.054788057,0.37270227,-0.17839432,0.13387817,0.13919188,-0.07651878,-0.038120657,-0.082526274,0.08429766,0.038866766,0.43563965,-0.040480886,-0.27099553,-0.026264174
510567,-0.1306318,0.054438494,0.01671034,-0.099692434,0.112618,-0.010817403,0.012810691,0.35910872,-0.17262585,0.16338183,0.093871824,-0.07389155,-0.017581202,-0.06277687,0.05655716,0.026580378,0.43475023,-0.06246726,-0.29389414,0.025003517
510568,-0.13511114,0.042509153,0.016192013,-0.08441804,0.09543876,-0.03243231,0.039805874,0.34322712,-0.16881517,0.14481401,0.11164137,-0.08716979,-0.011448968,-0.07426874,0.089781746,0.041160654,0.45069432,-0.044729862,-0.27801996,-0.018419307
510569,-0.12867157,0.049348917,0.026499394,-0.09271648,0.09832691,-0.013563522,0.027496688,0.36501387,-0.17530979,0.15991211,0.106299914,-0.08134669,-0.0288569,-0.06648192,0.064850956,0.029601531,0.4383521,-0.057850845,-0.2912605,0.019519376
510570,-0.12302926,0.04311502,0.04909123,-0.076730214,0.06403157,-0.016530242,0.05981533,0.36671615,-0.19577496,0.13226089,0.13039178,-0.09136861,-0.0074904896,-0.08359318,0.09808313,0.02728155,0.43383375,-0.05269211,-0.29762906,-0.006673768
510571,-0.1381479,0.06533424,0.038090527,-0.096201524,0.11675016,-0.008950102,0.013461258,0.3738369,-0.1790063,0.17968524,0.099287964,-0.08160916,-0.030761404,-0.060390543,0.055448376,0.026067548,0.44407997,-0.07446753,-0.31104144,0.031558987
510572,-0.12780336,0.053378154,0.03599048,-0.09325942,0.10219123,-0.009263875,0.03316505,0.36042336,-0.18472734,0.15400214,0.11892066,-0.08109528,-0.035683185,-0.078279085,0.058410514,0.028750809,0.44451085,-0.048792016,-0.29496804,0.01580368
510573,-0.13057847,0.049266595,0.024384072,-0.094145276,0.09881752,-0.016433258,0.02567552,0.36211526,-0.17698969,0.15770859,0.10818156,-0.075579956,-0.024148678,-0.07265291,0.06309584,0.031152703,0.44032943,-0.060245138,-0.29274774,0.016825099
510574,-0.13443606,0.043583654,0.042115457,-0.09095999,0.07228714,-0.0284015,0.070098646,0.3727086,-0.1937979,0.12932085,0.1276996,-0.09972349,-0.024955345,-0.078509636,0.08226531,0.023785606,0.43172157,-0.053127423,-0.29050815,-0.012631664
510575,-0.129626,0.051183835,0.02408322,-0.09715694,0.108563386,-0.010348239,0.021533342,0.36513844,-0.1796437,0.16017328,0.10581531,-0.07487693,-0.018361822,-0.06771364,0.05969278,0.028732903,0.44166586,-0.06307368,-0.29898876,0.022032691
510576,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510577,-0.11491118,0.03422721,0.0032822387,-0.08881469,0.08795133,-0.021395477,0.014630522,0.3570093,-0.17353684,0.13362056,0.11643776,-0.055179972,-0.026555454,-0.080410324,0.059161086,0.03772156,0.4510443,-0.054273393,-0.29402083,0.020335943
510578,-0.13464838,0.04603664,0.03579371,-0.08938448,0.08122821,-0.025353117,0.05473247,0.36319864,-0.18628886,0.13734758,0.1201984,-0.09368702,-0.02754564,-0.07813212,0.07354494,0.026382625,0.43182296,-0.05447249,-0.28774014,-0.0074760267
510579,-0.13022342,0.052366417,0.022903124,-0.0966549,0.11283125,-0.013889579,0.022146376,0.367272,-0.17716448,0.1570641,0.10845898,-0.075745724,-0.0217183,-0.06685816,0.06022319,0.028478673,0.44341347,-0.05903934,-0.29543623,0.018143523
510580,-0.1239873,0.047264352,0.025977114,-0.09259741,0.10374706,-0.020012364,0.03723411,0.3690581,-0.1758351,0.15591401,0.110423885,-0.07996812,-0.021794433,-0.06401363,0.06447789,0.03392903,0.43121698,-0.05219333,-0.28281888,0.010167953
510582,-0.13022342,0.052366417,0.022903124,-0.0966549,0.11283125,-0.013889579,0.022146376,0.367272,-0.17716448,0.1570641,0.10845898,-0.075745724,-0.0217183,-0.06685816,0.06022319,0.028478673,0.44341347,-0.05903934,-0.29543623,0.018143523
510583,-0.11874176,0.047817774,0.0668973,-0.08057431,0.079668395,-0.011759099,0.07506186,0.36376467,-0.20157614,0.13923645,0.15748712,-0.09504871,-0.062502235,-0.098969266,0.06448004,0.036224764,0.44939446,-0.023218703,-0.28668106,-0.004037817
510584,-0.11823583,0.03988623,0.060270738,-0.08962545,0.0760087,-0.039136186,0.072314896,0.36566767,-0.18990889,0.11943231,0.1678647,-0.0786899,-0.045327887,-0.097955115,0.08622189,0.042022448,0.43770355,-0.02110438,-0.26948097,-0.040954955
510585,-0.101411365,0.016680228,0.053646646,-0.068129666,0.064824276,-0.048185,0.07417128,0.37345612,-0.20763701,0.10291908,0.1705665,-0.06977234,0.0008160928,-0.09601089,0.08894205,0.04745383,0.43664595,-0.049888056,-0.3033417,-0.011354123
510586,-0.14295658,0.04289591,-0.0061666216,-0.10147562,0.09420152,-0.024045836,0.01076141,0.36194155,-0.17388375,0.15587108,0.08727959,-0.064329214,-0.01810482,-0.07882095,0.083673045,0.02817497,0.46303487,-0.0741481,-0.30393174,0.012553248
510587,-0.13153529,0.04784344,0.043033503,-0.084278546,0.09327414,-0.019499822,0.058664814,0.3542308,-0.1865163,0.13942827,0.13999808,-0.09295468,-0.043813765,-0.09407452,0.079466194,0.03400846,0.45742112,-0.026183777,-0.28086853,-0.012615017
510589,-0.12168355,0.04791046,0.0238227,-0.0961574,0.11211282,-0.014869539,0.022144012,0.38027805,-0.18462822,0.15823075,0.10854934,-0.076855466,-0.018789787,-0.074381135,0.06270903,0.023141315,0.46231586,-0.058525156,-0.29135355,0.010443606
510590,-0.112030216,0.03724816,0.02943358,-0.08981691,0.1136987,-0.025094483,0.04651761,0.37314564,-0.18679772,0.12787628,0.118724525,-0.06825478,0.020749614,-0.06648429,0.06534421,0.031256773,0.4113892,-0.067591876,-0.29492453,0.009506197
510592,-0.12862839,0.049390376,0.027791219,-0.09173713,0.105757274,-0.0129239345,0.029609732,0.36602294,-0.18134242,0.15669735,0.10811583,-0.08005056,-0.01696499,-0.06840732,0.064127475,0.026670711,0.43394768,-0.058632698,-0.2940511,0.01849901
510593,-0.1255846,0.04967185,0.040986825,-0.09858464,0.09674895,-0.018764036,0.04422912,0.36951905,-0.18417642,0.14164081,0.13155612,-0.07213647,-0.0384355,-0.08750607,0.06905435,0.028978337,0.43360195,-0.038834088,-0.2773489,-0.008040329
510594,-0.14033724,0.039134905,0.009750436,-0.10342182,0.09816206,-0.03271676,0.039309554,0.3528502,-0.16533859,0.14345828,0.11485244,-0.070059724,-0.00782568,-0.086284384,0.102250926,0.04042514,0.45316556,-0.04085006,-0.26490837,-0.03348984
510595,-0.14479612,0.044564534,-0.0042410805,-0.10094955,0.10675909,-0.025548011,0.021117672,0.33683544,-0.15786603,0.15790634,0.0911272,-0.07777404,-0.0022093372,-0.07355338,0.09278864,0.039489523,0.45952168,-0.04920184,-0.27552068,-0.011249406
510596,-0.15692064,0.037375484,0.03433155,-0.098034345,0.05048763,-0.036756843,0.09346735,0.34837472,-0.18788785,0.11652447,0.13442895,-0.11160334,-0.03759455,-0.1096578,0.10930932,0.027388921,0.45149142,-0.03432519,-0.26737466,-0.05444509
510597,-0.13108623,0.0358958,0.02489052,-0.08405267,0.08520822,-0.044736736,0.05331031,0.33961675,-0.16950312,0.13492142,0.12850706,-0.09033706,-0.009810004,-0.0773308,0.10178248,0.046585277,0.44605505,-0.033369604,-0.2707245,-0.03289156
510598,-0.13065441,0.05165502,0.023741063,-0.10060776,0.10242976,-0.014503967,0.02965217,0.36831757,-0.18047674,0.15435468,0.10241889,-0.0806924,-0.015688391,-0.063986495,0.06573682,0.024116648,0.43449184,-0.060752764,-0.29616654,0.018329883
510599,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510600,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510601,-0.123786025,0.03863713,0.04711547,-0.09205327,0.0811349,-0.043892868,0.06809146,0.36988977,-0.18478379,0.12489749,0.15391724,-0.07693077,-0.022054007,-0.087508634,0.0950053,0.0426889,0.43113038,-0.035071284,-0.27036902,-0.03880453
510602,-0.12535073,0.042034645,0.034576226,-0.105668694,0.087426335,-0.033379853,0.040777307,0.3692838,-0.17613615,0.13971636,0.13437958,-0.06275402,-0.028584175,-0.08498598,0.0787454,0.037298784,0.4317171,-0.044380553,-0.27297062,-0.016293503
510603,-0.12433462,0.045914445,0.06278004,-0.07498301,0.07207771,-0.03828982,0.08458156,0.34348825,-0.19136785,0.11922797,0.1599466,-0.10323772,-0.049334615,-0.09878864,0.09278267,0.04297909,0.44623697,-0.010088302,-0.2721662,-0.03837286
510604,-0.12447383,0.050774157,0.043232586,-0.07888486,0.091097146,-0.022369003,0.04923141,0.35122958,-0.18405426,0.14053634,0.12958008,-0.092310436,-0.041193917,-0.08072521,0.06694259,0.033651646,0.43979686,-0.035684634,-0.284473,-0.004476758
510605,-0.12273982,0.053250726,0.05541427,-0.075603634,0.08500276,-0.020449959,0.06060225,0.34677798,-0.18947655,0.13479427,0.14282931,-0.098234855,-0.05921003,-0.09176825,0.065083005,0.033382326,0.44308645,-0.021333892,-0.28083313,-0.009879213
510608,-0.12241786,0.036128156,0.020610036,-0.08656804,0.08280737,-0.037567098,0.03142392,0.35909566,-0.18195635,0.13245055,0.123996004,-0.05962789,-0.009616945,-0.08381325,0.08202715,0.04431188,0.45495018,-0.061724577,-0.30526385,-0.00023448083
510609,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510614,-0.13126434,0.05569064,0.015460826,-0.09916086,0.11713691,-0.014567055,0.013459786,0.36136776,-0.1700008,0.16008975,0.096671015,-0.074811466,-0.021135122,-0.06187105,0.05711877,0.026311198,0.43660057,-0.058195606,-0.2901327,0.020885576
510616,-0.12698019,0.042834267,0.042819247,-0.086552344,0.07814832,-0.03073587,0.069240086,0.37610927,-0.19391286,0.12984978,0.13022953,-0.098620914,-0.016391544,-0.07013213,0.08701965,0.027871745,0.43536636,-0.04955557,-0.29403332,-0.00973842
510622,-0.12657848,0.04898405,0.024897585,-0.10030454,0.10410057,-0.02100187,0.023783905,0.3567166,-0.173509,0.15526801,0.1085728,-0.076030985,-0.01642794,-0.06492931,0.06573132,0.0307547,0.4294044,-0.052925605,-0.28804684,0.0141497
510623,-0.13650438,0.053937934,0.01034228,-0.1062636,0.09983319,-0.02037401,0.00922904,0.35819203,-0.16968387,0.16498838,0.08596731,-0.07067945,-0.024280256,-0.063524045,0.07017889,0.020647135,0.4264989,-0.06334084,-0.29149234,0.024440132
510624,-0.15175624,0.060717836,0.00055753253,-0.13143268,0.092892855,-0.009331129,-0.0040141423,0.37247363,-0.17343809,0.1809821,0.06375949,-0.06527736,-0.051454693,-0.07448276,0.07455819,0.002066345,0.4250474,-0.077699006,-0.29324654,0.040167328
510626,-0.13678604,0.053864818,-0.004777174,-0.118909135,0.12842897,-0.010427974,-0.0064149746,0.37108925,-0.16712698,0.17493317,0.07194965,-0.06894356,-0.014934229,-0.04915628,0.044399016,0.01731779,0.43313304,-0.071294725,-0.29728755,0.041116524
510627,-0.11744828,0.035971284,0.02855651,-0.089635715,0.10317105,-0.028797716,0.043944225,0.361973,-0.17990698,0.13671802,0.122314356,-0.074514374,0.007422603,-0.06936018,0.06830191,0.03138418,0.41561964,-0.059214853,-0.29025412,0.007021719
510628,-0.11743321,0.031680033,0.046785127,-0.08803161,0.075683475,-0.048846886,0.0704475,0.37053797,-0.18484399,0.116646715,0.1558144,-0.07328824,-0.020835945,-0.088094324,0.09520951,0.042598788,0.42996696,-0.033335827,-0.2683793,-0.04629474
510629,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510630,-0.1306318,0.054438494,0.01671034,-0.099692434,0.112618,-0.010817403,0.012810691,0.35910872,-0.17262585,0.16338183,0.093871824,-0.07389155,-0.017581202,-0.06277687,0.05655716,0.026580378,0.43475023,-0.06246726,-0.29389414,0.025003517
510631,-0.12449517,0.03820415,0.028876081,-0.09120816,0.09314976,-0.019982744,0.049246002,0.3709972,-0.1838466,0.15427116,0.119512685,-0.083335884,-0.016350243,-0.0736759,0.070423506,0.03236666,0.4358018,-0.051517915,-0.2844544,0.0094845975
510632,-0.12209976,0.045594413,0.04611804,-0.09477754,0.08777257,-0.019699406,0.04891416,0.3550601,-0.18614286,0.14276685,0.1356984,-0.08852912,-0.04017951,-0.08272033,0.07000712,0.03078819,0.43825167,-0.037209567,-0.28526306,-0.0011514653
510633,-0.12338989,0.046081766,0.02715721,-0.09309945,0.0994792,-0.016471026,0.03662108,0.36692458,-0.17831431,0.15902323,0.1077802,-0.079099305,-0.018437954,-0.06486913,0.063947484,0.034183256,0.42946944,-0.056227677,-0.28637138,0.014057118
510634,-0.121507175,0.0412715,0.039691847,-0.0820825,0.08722607,-0.037163775,0.050566256,0.35333848,-0.17929567,0.13660409,0.13284342,-0.08887719,-0.019685829,-0.07105773,0.08042722,0.039254423,0.43005332,-0.04029274,-0.28153726,-0.012426722
510635,-0.1134252,0.032121226,0.050695997,-0.075344905,0.0731523,-0.042191695,0.076621674,0.36310217,-0.18567722,0.1331589,0.14693537,-0.09412747,-0.020573622,-0.07301638,0.08770428,0.047532935,0.4240295,-0.034283537,-0.27333373,-0.023067044
510636,-0.1220515,0.03594303,0.047368236,-0.07659991,0.07235829,-0.042146374,0.063487016,0.357331,-0.18408762,0.13158137,0.14741701,-0.08990422,-0.02742649,-0.08235693,0.086682305,0.043896273,0.43706152,-0.039104495,-0.28098536,-0.019745475
510637,-0.12410215,0.04067553,0.040170394,-0.099947765,0.08453575,-0.024556648,0.052993137,0.368911,-0.1882378,0.14043194,0.12974851,-0.08871141,-0.019959673,-0.072503276,0.0803661,0.028185971,0.4346061,-0.05053647,-0.2914965,-0.0010849797
510638,-0.11244019,0.027112223,0.016582457,-0.08970055,0.07277162,-0.029443622,0.034221053,0.36192936,-0.18334572,0.1261159,0.13545948,-0.060471576,-0.022845253,-0.0884361,0.074128576,0.04243112,0.4511287,-0.047382656,-0.29078546,0.007037187
510639,-0.116232954,0.0655405,0.053427313,-0.066551946,0.11837844,-0.017551942,0.019317536,0.35962665,-0.18199654,0.15824315,0.11471719,-0.092405535,0.01296692,-0.04961212,0.07058411,0.041125596,0.44607353,-0.061507434,-0.31684804,0.0037555832
510640,-0.14183183,0.07601473,0.016385274,-0.12331662,0.14283042,-0.0035876762,-0.023922503,0.3615954,-0.16442081,0.19542018,0.06751027,-0.06376235,-0.013873735,-0.04757847,0.039982997,0.017473971,0.42624906,-0.08004818,-0.30846223,0.05252436
510641,-0.13245988,0.050958015,0.011438112,-0.09562994,0.11303216,-0.017907267,0.017102709,0.36478123,-0.17363723,0.15957925,0.09231636,-0.08030171,-0.019385515,-0.05854556,0.056111254,0.025676087,0.43747795,-0.06286909,-0.29396904,0.018979888
510642,-0.12852082,0.045286044,0.019295843,-0.09598813,0.104540616,-0.02853485,0.028344175,0.36274365,-0.17458358,0.15122777,0.10692012,-0.08284178,-0.018345023,-0.060433537,0.06525754,0.029793888,0.43230262,-0.053352546,-0.2881264,0.0077495957
510643,-0.12304076,0.041640844,0.046365798,-0.07969919,0.06566661,-0.037232295,0.068718374,0.35905194,-0.1864631,0.13887173,0.13430159,-0.09352897,-0.04741114,-0.082631916,0.08777847,0.03535255,0.42565724,-0.03152705,-0.27466008,-0.014896307
510644,-0.11342522,0.032121226,0.050695997,-0.07534491,0.0731523,-0.042191695,0.07662168,0.36310217,-0.18567719,0.1331589,0.14693537,-0.094127454,-0.020573622,-0.07301638,0.08770428,0.04753294,0.4240295,-0.034283537,-0.27333373,-0.023067052
510645,-0.13206105,0.05912347,0.054907463,-0.09779263,0.08346382,-0.04321809,0.052585393,0.37172708,-0.18134928,0.15004781,0.12993687,-0.07689208,-0.05585932,-0.08333758,0.08412522,0.032275565,0.4188265,-0.038548812,-0.27250645,-0.027317636
